1.901000000000000000e+03 0.000000000000000000e+00
1.901000000000000000e+03 1.699999999999999956e+00
1.901000000000000000e+03 4.799999999999999822e+00
1.901000000000000000e+03 1.000000000000000056e-01
1.901000000000000000e+03 5.900000000000000355e+00
1.901000000000000000e+03 8.099999999999999645e+00
1.901000000000000000e+03 9.000000000000000222e-01
1.901000000000000000e+03 1.000000000000000056e-01
1.901000000000000000e+03 2.000000000000000111e-01
1.901000000000000000e+03 2.500000000000000000e+00
1.901000000000000000e+03 5.500000000000000000e+00
1.901000000000000000e+03 0.000000000000000000e+00
1.902000000000000000e+03 4.500000000000000000e+00
1.902000000000000000e+03 0.000000000000000000e+00
1.902000000000000000e+03 7.200000000000000178e+00
1.902000000000000000e+03 0.000000000000000000e+00
1.902000000000000000e+03 3.899999999999999911e+00
1.902000000000000000e+03 1.500000000000000000e+00
1.902000000000000000e+03 6.999999999999999556e-01
1.902000000000000000e+03 1.000000000000000000e+00
1.902000000000000000e+03 7.500000000000000000e+00
1.902000000000000000e+03 1.369999999999999929e+01
1.902000000000000000e+03 4.799999999999999822e+00
1.902000000000000000e+03 5.000000000000000000e-01
1.903000000000000000e+03 7.799999999999999822e+00
1.903000000000000000e+03 2.280000000000000071e+01
1.903000000000000000e+03 1.290000000000000036e+01
1.903000000000000000e+03 2.630000000000000071e+01
1.903000000000000000e+03 1.569999999999999929e+01
1.903000000000000000e+03 1.660000000000000142e+01
1.903000000000000000e+03 2.789999999999999858e+01
1.903000000000000000e+03 2.800000000000000000e+01
1.903000000000000000e+03 1.219999999999999929e+01
1.903000000000000000e+03 2.539999999999999858e+01
1.903000000000000000e+03 3.529999999999999716e+01
1.903000000000000000e+03 5.889999999999999858e+01
1.904000000000000000e+03 3.310000000000000142e+01
1.904000000000000000e+03 2.389999999999999858e+01
1.904000000000000000e+03 4.570000000000000284e+01
1.904000000000000000e+03 4.400000000000000000e+01
1.904000000000000000e+03 5.120000000000000284e+01
1.904000000000000000e+03 4.170000000000000284e+01
1.904000000000000000e+03 5.110000000000000142e+01
1.904000000000000000e+03 5.160000000000000142e+01
1.904000000000000000e+03 3.270000000000000284e+01
1.904000000000000000e+03 5.739999999999999858e+01
1.904000000000000000e+03 4.779999999999999716e+01
1.904000000000000000e+03 6.350000000000000000e+01
1.905000000000000000e+03 6.320000000000000284e+01
1.905000000000000000e+03 7.940000000000000568e+01
1.905000000000000000e+03 4.379999999999999716e+01
1.905000000000000000e+03 4.410000000000000142e+01
1.905000000000000000e+03 4.710000000000000142e+01
1.905000000000000000e+03 5.239999999999999858e+01
1.905000000000000000e+03 5.710000000000000142e+01
1.905000000000000000e+03 6.740000000000000568e+01
1.905000000000000000e+03 6.579999999999999716e+01
1.905000000000000000e+03 5.050000000000000000e+01
1.905000000000000000e+03 9.740000000000000568e+01
1.905000000000000000e+03 6.400000000000000000e+01
1.906000000000000000e+03 5.110000000000000142e+01
1.906000000000000000e+03 3.489999999999999858e+01
1.906000000000000000e+03 6.909999999999999432e+01
1.906000000000000000e+03 5.420000000000000284e+01
1.906000000000000000e+03 5.279999999999999716e+01
1.906000000000000000e+03 6.409999999999999432e+01
1.906000000000000000e+03 1.115999999999999943e+02
1.906000000000000000e+03 5.179999999999999716e+01
1.906000000000000000e+03 6.129999999999999716e+01
1.906000000000000000e+03 1.689999999999999858e+01
1.906000000000000000e+03 4.010000000000000142e+01
1.906000000000000000e+03 6.650000000000000000e+01
1.907000000000000000e+03 7.990000000000000568e+01
1.907000000000000000e+03 9.279999999999999716e+01
1.907000000000000000e+03 6.920000000000000284e+01
1.907000000000000000e+03 5.160000000000000142e+01
1.907000000000000000e+03 4.129999999999999716e+01
1.907000000000000000e+03 3.289999999999999858e+01
1.907000000000000000e+03 4.320000000000000284e+01
1.907000000000000000e+03 6.070000000000000284e+01
1.907000000000000000e+03 8.420000000000000284e+01
1.907000000000000000e+03 6.979999999999999716e+01
1.907000000000000000e+03 5.960000000000000142e+01
1.907000000000000000e+03 5.129999999999999716e+01
1.908000000000000000e+03 5.239999999999999858e+01
1.908000000000000000e+03 4.589999999999999858e+01
1.908000000000000000e+03 3.929999999999999716e+01
1.908000000000000000e+03 6.829999999999999716e+01
1.908000000000000000e+03 5.579999999999999716e+01
1.908000000000000000e+03 5.400000000000000000e+01
1.908000000000000000e+03 4.820000000000000284e+01
1.908000000000000000e+03 6.509999999999999432e+01
1.908000000000000000e+03 7.529999999999999716e+01
1.908000000000000000e+03 3.950000000000000000e+01
1.908000000000000000e+03 4.510000000000000142e+01
1.908000000000000000e+03 4.800000000000000000e+01
1.909000000000000000e+03 6.020000000000000284e+01
1.909000000000000000e+03 4.970000000000000284e+01
1.909000000000000000e+03 5.979999999999999716e+01
1.909000000000000000e+03 3.739999999999999858e+01
1.909000000000000000e+03 3.410000000000000142e+01
1.909000000000000000e+03 2.810000000000000142e+01
1.909000000000000000e+03 3.579999999999999716e+01
1.909000000000000000e+03 3.439999999999999858e+01
1.909000000000000000e+03 3.429999999999999716e+01
1.909000000000000000e+03 6.200000000000000000e+01
1.909000000000000000e+03 6.000000000000000000e+01
1.909000000000000000e+03 6.110000000000000142e+01
1.910000000000000000e+03 3.810000000000000142e+01
1.910000000000000000e+03 2.769999999999999929e+01
1.910000000000000000e+03 2.489999999999999858e+01
1.910000000000000000e+03 1.219999999999999929e+01
1.910000000000000000e+03 3.010000000000000142e+01
1.910000000000000000e+03 1.509999999999999964e+01
1.910000000000000000e+03 1.830000000000000071e+01
1.910000000000000000e+03 1.350000000000000000e+01
1.910000000000000000e+03 2.969999999999999929e+01
1.910000000000000000e+03 3.460000000000000142e+01
1.910000000000000000e+03 6.400000000000000355e+00
1.910000000000000000e+03 6.900000000000000355e+00
1.911000000000000000e+03 5.400000000000000355e+00
1.911000000000000000e+03 9.699999999999999289e+00
1.911000000000000000e+03 1.050000000000000000e+01
1.911000000000000000e+03 2.680000000000000071e+01
1.911000000000000000e+03 1.500000000000000000e+01
1.911000000000000000e+03 5.200000000000000178e+00
1.911000000000000000e+03 5.599999999999999645e+00
1.911000000000000000e+03 6.400000000000000355e+00
1.911000000000000000e+03 5.000000000000000000e+00
1.911000000000000000e+03 3.299999999999999822e+00
1.911000000000000000e+03 6.700000000000000178e+00
1.911000000000000000e+03 2.700000000000000178e+00
1.912000000000000000e+03 0.000000000000000000e+00
1.912000000000000000e+03 0.000000000000000000e+00
1.912000000000000000e+03 5.400000000000000355e+00
1.912000000000000000e+03 3.100000000000000089e+00
1.912000000000000000e+03 4.099999999999999645e+00
1.912000000000000000e+03 7.000000000000000000e+00
1.912000000000000000e+03 3.399999999999999911e+00
1.912000000000000000e+03 0.000000000000000000e+00
1.912000000000000000e+03 9.800000000000000711e+00
1.912000000000000000e+03 3.299999999999999822e+00
1.912000000000000000e+03 0.000000000000000000e+00
1.912000000000000000e+03 7.099999999999999645e+00
1.913000000000000000e+03 1.800000000000000044e+00
1.913000000000000000e+03 4.299999999999999822e+00
1.913000000000000000e+03 5.000000000000000000e-01
1.913000000000000000e+03 1.399999999999999911e+00
1.913000000000000000e+03 0.000000000000000000e+00
1.913000000000000000e+03 0.000000000000000000e+00
1.913000000000000000e+03 2.700000000000000178e+00
1.913000000000000000e+03 0.000000000000000000e+00
1.913000000000000000e+03 8.000000000000000444e-01
1.913000000000000000e+03 4.500000000000000000e+00
1.913000000000000000e+03 1.000000000000000056e-01
1.913000000000000000e+03 3.399999999999999911e+00
1.914000000000000000e+03 3.500000000000000000e+00
1.914000000000000000e+03 3.100000000000000089e+00
1.914000000000000000e+03 4.599999999999999645e+00
1.914000000000000000e+03 1.769999999999999929e+01
1.914000000000000000e+03 6.900000000000000355e+00
1.914000000000000000e+03 1.030000000000000071e+01
1.914000000000000000e+03 8.199999999999999289e+00
1.914000000000000000e+03 8.599999999999999645e+00
1.914000000000000000e+03 2.019999999999999929e+01
1.914000000000000000e+03 9.699999999999999289e+00
1.914000000000000000e+03 2.230000000000000071e+01
1.914000000000000000e+03 3.360000000000000142e+01
1.915000000000000000e+03 2.969999999999999929e+01
1.915000000000000000e+03 4.879999999999999716e+01
1.915000000000000000e+03 5.260000000000000142e+01
1.915000000000000000e+03 4.560000000000000142e+01
1.915000000000000000e+03 4.079999999999999716e+01
1.915000000000000000e+03 5.779999999999999716e+01
1.915000000000000000e+03 6.750000000000000000e+01
1.915000000000000000e+03 6.370000000000000284e+01
1.915000000000000000e+03 5.260000000000000142e+01
1.915000000000000000e+03 4.860000000000000142e+01
1.915000000000000000e+03 5.250000000000000000e+01
1.915000000000000000e+03 4.629999999999999716e+01
1.916000000000000000e+03 6.050000000000000000e+01
1.916000000000000000e+03 6.870000000000000284e+01
1.916000000000000000e+03 6.570000000000000284e+01
1.916000000000000000e+03 7.409999999999999432e+01
1.916000000000000000e+03 8.340000000000000568e+01
1.916000000000000000e+03 7.340000000000000568e+01
1.916000000000000000e+03 6.429999999999999716e+01
1.916000000000000000e+03 5.250000000000000000e+01
1.916000000000000000e+03 5.760000000000000142e+01
1.916000000000000000e+03 6.129999999999999716e+01
1.916000000000000000e+03 7.650000000000000000e+01
1.916000000000000000e+03 6.670000000000000284e+01
1.917000000000000000e+03 8.940000000000000568e+01
1.917000000000000000e+03 7.590000000000000568e+01
1.917000000000000000e+03 1.000000000000000000e+02
1.917000000000000000e+03 8.009999999999999432e+01
1.917000000000000000e+03 1.065999999999999943e+02
1.917000000000000000e+03 1.335999999999999943e+02
1.917000000000000000e+03 1.212999999999999972e+02
1.917000000000000000e+03 1.570999999999999943e+02
1.917000000000000000e+03 1.343000000000000114e+02
1.917000000000000000e+03 8.050000000000000000e+01
1.917000000000000000e+03 1.012000000000000028e+02
1.917000000000000000e+03 1.414000000000000057e+02
1.918000000000000000e+03 1.042999999999999972e+02
1.918000000000000000e+03 7.490000000000000568e+01
1.918000000000000000e+03 8.190000000000000568e+01
1.918000000000000000e+03 8.979999999999999716e+01
1.918000000000000000e+03 9.129999999999999716e+01
1.918000000000000000e+03 7.140000000000000568e+01
1.918000000000000000e+03 1.150000000000000000e+02
1.918000000000000000e+03 1.022000000000000028e+02
1.918000000000000000e+03 8.470000000000000284e+01
1.918000000000000000e+03 9.220000000000000284e+01
1.918000000000000000e+03 9.570000000000000284e+01
1.918000000000000000e+03 6.729999999999999716e+01
1.919000000000000000e+03 5.520000000000000284e+01
1.919000000000000000e+03 7.409999999999999432e+01
1.919000000000000000e+03 7.220000000000000284e+01
1.919000000000000000e+03 5.860000000000000142e+01
1.919000000000000000e+03 8.029999999999999716e+01
1.919000000000000000e+03 1.230000000000000000e+02
1.919000000000000000e+03 8.859999999999999432e+01
1.919000000000000000e+03 8.250000000000000000e+01
1.919000000000000000e+03 6.700000000000000000e+01
1.919000000000000000e+03 6.070000000000000284e+01
1.919000000000000000e+03 4.589999999999999858e+01
1.919000000000000000e+03 5.150000000000000000e+01
1.920000000000000000e+03 4.079999999999999716e+01
1.920000000000000000e+03 6.870000000000000284e+01
1.920000000000000000e+03 5.650000000000000000e+01
1.920000000000000000e+03 2.360000000000000142e+01
1.920000000000000000e+03 5.489999999999999858e+01
1.920000000000000000e+03 5.129999999999999716e+01
1.920000000000000000e+03 4.029999999999999716e+01
1.920000000000000000e+03 2.650000000000000000e+01
1.920000000000000000e+03 3.289999999999999858e+01
1.920000000000000000e+03 5.670000000000000284e+01
1.920000000000000000e+03 3.200000000000000000e+01
1.920000000000000000e+03 3.789999999999999858e+01
1.921000000000000000e+03 3.400000000000000000e+01
1.921000000000000000e+03 3.169999999999999929e+01
1.921000000000000000e+03 3.400000000000000000e+01
1.921000000000000000e+03 3.989999999999999858e+01
1.921000000000000000e+03 1.900000000000000000e+01
1.921000000000000000e+03 4.000000000000000000e+01
1.921000000000000000e+03 4.289999999999999858e+01
1.921000000000000000e+03 2.310000000000000142e+01
1.921000000000000000e+03 2.050000000000000000e+01
1.921000000000000000e+03 2.089999999999999858e+01
1.921000000000000000e+03 1.839999999999999858e+01
1.921000000000000000e+03 1.939999999999999858e+01
1.922000000000000000e+03 1.630000000000000071e+01
1.922000000000000000e+03 2.650000000000000000e+01
1.922000000000000000e+03 4.560000000000000142e+01
1.922000000000000000e+03 1.730000000000000071e+01
1.922000000000000000e+03 8.800000000000000711e+00
1.922000000000000000e+03 8.599999999999999645e+00
1.922000000000000000e+03 1.280000000000000071e+01
1.922000000000000000e+03 7.799999999999999822e+00
1.922000000000000000e+03 7.200000000000000178e+00
1.922000000000000000e+03 9.000000000000000000e+00
1.922000000000000000e+03 9.699999999999999289e+00
1.922000000000000000e+03 1.989999999999999858e+01
1.923000000000000000e+03 4.599999999999999645e+00
1.923000000000000000e+03 2.100000000000000089e+00
1.923000000000000000e+03 3.399999999999999911e+00
1.923000000000000000e+03 7.400000000000000355e+00
1.923000000000000000e+03 4.400000000000000355e+00
1.923000000000000000e+03 9.500000000000000000e+00
1.923000000000000000e+03 4.799999999999999822e+00
1.923000000000000000e+03 2.999999999999999889e-01
1.923000000000000000e+03 1.569999999999999929e+01
1.923000000000000000e+03 1.639999999999999858e+01
1.923000000000000000e+03 9.900000000000000355e+00
1.923000000000000000e+03 4.000000000000000000e+00
1.924000000000000000e+03 1.000000000000000056e-01
1.924000000000000000e+03 3.700000000000000178e+00
1.924000000000000000e+03 2.700000000000000178e+00
1.924000000000000000e+03 8.099999999999999645e+00
1.924000000000000000e+03 2.650000000000000000e+01
1.924000000000000000e+03 2.119999999999999929e+01
1.924000000000000000e+03 3.410000000000000142e+01
1.924000000000000000e+03 2.750000000000000000e+01
1.924000000000000000e+03 2.630000000000000071e+01
1.924000000000000000e+03 2.919999999999999929e+01
1.924000000000000000e+03 1.710000000000000142e+01
1.924000000000000000e+03 2.150000000000000000e+01
1.925000000000000000e+03 6.599999999999999645e+00
1.925000000000000000e+03 3.030000000000000071e+01
1.925000000000000000e+03 1.730000000000000071e+01
1.925000000000000000e+03 4.479999999999999716e+01
1.925000000000000000e+03 4.820000000000000284e+01
1.925000000000000000e+03 5.889999999999999858e+01
1.925000000000000000e+03 4.839999999999999858e+01
1.925000000000000000e+03 4.379999999999999716e+01
1.925000000000000000e+03 7.879999999999999716e+01
1.925000000000000000e+03 7.809999999999999432e+01
1.925000000000000000e+03 5.220000000000000284e+01
1.925000000000000000e+03 1.070999999999999943e+02
1.926000000000000000e+03 8.059999999999999432e+01
1.926000000000000000e+03 7.490000000000000568e+01
1.926000000000000000e+03 6.970000000000000284e+01
1.926000000000000000e+03 5.270000000000000284e+01
1.926000000000000000e+03 6.820000000000000284e+01
1.926000000000000000e+03 8.270000000000000284e+01
1.926000000000000000e+03 5.979999999999999716e+01
1.926000000000000000e+03 6.620000000000000284e+01
1.926000000000000000e+03 6.590000000000000568e+01
1.926000000000000000e+03 7.279999999999999716e+01
1.926000000000000000e+03 7.300000000000000000e+01
1.926000000000000000e+03 8.259999999999999432e+01
1.927000000000000000e+03 7.990000000000000568e+01
1.927000000000000000e+03 1.117000000000000028e+02
1.927000000000000000e+03 8.820000000000000284e+01
1.927000000000000000e+03 1.085000000000000000e+02
1.927000000000000000e+03 9.429999999999999716e+01
1.927000000000000000e+03 6.859999999999999432e+01
1.927000000000000000e+03 6.210000000000000142e+01
1.927000000000000000e+03 5.179999999999999716e+01
1.927000000000000000e+03 7.820000000000000284e+01
1.927000000000000000e+03 7.409999999999999432e+01
1.927000000000000000e+03 6.720000000000000284e+01
1.927000000000000000e+03 4.639999999999999858e+01
1.928000000000000000e+03 8.409999999999999432e+01
1.928000000000000000e+03 8.340000000000000568e+01
1.928000000000000000e+03 8.650000000000000000e+01
1.928000000000000000e+03 9.270000000000000284e+01
1.928000000000000000e+03 6.929999999999999716e+01
1.928000000000000000e+03 9.359999999999999432e+01
1.928000000000000000e+03 9.409999999999999432e+01
1.928000000000000000e+03 1.027000000000000028e+02
1.928000000000000000e+03 7.900000000000000000e+01
1.928000000000000000e+03 7.079999999999999716e+01
1.928000000000000000e+03 6.579999999999999716e+01
1.928000000000000000e+03 6.600000000000000000e+01
1.929000000000000000e+03 6.720000000000000284e+01
1.929000000000000000e+03 7.629999999999999716e+01
1.929000000000000000e+03 5.239999999999999858e+01
1.929000000000000000e+03 6.120000000000000284e+01
1.929000000000000000e+03 7.100000000000000000e+01
1.929000000000000000e+03 8.959999999999999432e+01
1.929000000000000000e+03 8.750000000000000000e+01
1.929000000000000000e+03 8.400000000000000000e+01
1.929000000000000000e+03 5.239999999999999858e+01
1.929000000000000000e+03 4.970000000000000284e+01
1.929000000000000000e+03 7.950000000000000000e+01
1.929000000000000000e+03 1.217999999999999972e+02
1.930000000000000000e+03 8.079999999999999716e+01
1.930000000000000000e+03 6.409999999999999432e+01
1.930000000000000000e+03 4.050000000000000000e+01
1.930000000000000000e+03 4.750000000000000000e+01
1.930000000000000000e+03 4.279999999999999716e+01
1.930000000000000000e+03 3.879999999999999716e+01
1.930000000000000000e+03 3.300000000000000000e+01
1.930000000000000000e+03 3.320000000000000284e+01
1.930000000000000000e+03 4.470000000000000284e+01
1.930000000000000000e+03 2.980000000000000071e+01
1.930000000000000000e+03 3.829999999999999716e+01
1.930000000000000000e+03 3.700000000000000000e+01
1.931000000000000000e+03 1.819999999999999929e+01
1.931000000000000000e+03 4.100000000000000000e+01
1.931000000000000000e+03 3.410000000000000142e+01
1.931000000000000000e+03 4.300000000000000000e+01
1.931000000000000000e+03 3.050000000000000000e+01
1.931000000000000000e+03 1.830000000000000071e+01
1.931000000000000000e+03 2.539999999999999858e+01
1.931000000000000000e+03 1.980000000000000071e+01
1.931000000000000000e+03 2.700000000000000000e+01
1.931000000000000000e+03 1.340000000000000036e+01
1.931000000000000000e+03 1.950000000000000000e+01
1.931000000000000000e+03 2.119999999999999929e+01
1.932000000000000000e+03 1.800000000000000000e+01
1.932000000000000000e+03 1.190000000000000036e+01
1.932000000000000000e+03 1.390000000000000036e+01
1.932000000000000000e+03 1.000000000000000000e+01
